id,condition_level,question,response,utt,exp,condition_name
R_2xFe0LS2UBtjPPP,comm,social goal,3,good,smile,emoIsComm_manipulation
R_2xFe0LS2UBtjPPP,non_comm,informational goal,4,good,smile,emoIsComm_manipulation
R_2xFe0LS2UBtjPPP,non_comm,social goal,3,good,smile,emoIsComm_manipulation
R_2xFe0LS2UBtjPPP,no_info,informational goal,2,good,smile,emoIsComm_manipulation
R_2xFe0LS2UBtjPPP,no_info,social goal,2,good,smile,emoIsComm_manipulation
R_2xFe0LS2UBtjPPP,comm,informational goal,2,bad,smile,emoIsComm_manipulation
R_2xFe0LS2UBtjPPP,comm,social goal,2,bad,smile,emoIsComm_manipulation
R_2xFe0LS2UBtjPPP,non_comm,informational goal,2,bad,smile,emoIsComm_manipulation
R_2xFe0LS2UBtjPPP,non_comm,social goal,2,bad,smile,emoIsComm_manipulation
R_2xFe0LS2UBtjPPP,no_info,informational goal,2,bad,smile,emoIsComm_manipulation
R_2xFe0LS2UBtjPPP,no_info,social goal,2,bad,smile,emoIsComm_manipulation
R_2xFe0LS2UBtjPPP,comm,informational goal,2,good,frown,emoIsComm_manipulation
R_2xFe0LS2UBtjPPP,comm,social goal,2,good,frown,emoIsComm_manipulation
R_2xFe0LS2UBtjPPP,non_comm,informational goal,1,good,frown,emoIsComm_manipulation
R_2xFe0LS2UBtjPPP,non_comm,social goal,4,good,frown,emoIsComm_manipulation
R_2xFe0LS2UBtjPPP,no_info,informational goal,1,good,frown,emoIsComm_manipulation
R_2xFe0LS2UBtjPPP,no_info,social goal,4,good,frown,emoIsComm_manipulation
R_2xFe0LS2UBtjPPP,comm,informational goal,4,bad,frown,emoIsComm_manipulation
R_2xFe0LS2UBtjPPP,comm,social goal,1,bad,frown,emoIsComm_manipulation
R_2xFe0LS2UBtjPPP,non_comm,informational goal,4,bad,frown,emoIsComm_manipulation
R_2xFe0LS2UBtjPPP,non_comm,social goal,1,bad,frown,emoIsComm_manipulation
R_2xFe0LS2UBtjPPP,no_info,informational goal,3,bad,frown,emoIsComm_manipulation
R_2xFe0LS2UBtjPPP,no_info,social goal,2,bad,frown,emoIsComm_manipulation
R_UcDkM2iIP020LfP,comm,informational goal,3,good,smile,emoIsComm_manipulation
R_UcDkM2iIP020LfP,comm,social goal,3,good,smile,emoIsComm_manipulation
R_UcDkM2iIP020LfP,non_comm,informational goal,3,good,smile,emoIsComm_manipulation
R_UcDkM2iIP020LfP,non_comm,social goal,4,good,smile,emoIsComm_manipulation
R_UcDkM2iIP020LfP,no_info,informational goal,4,good,smile,emoIsComm_manipulation
R_UcDkM2iIP020LfP,no_info,social goal,4,good,smile,emoIsComm_manipulation
R_UcDkM2iIP020LfP,comm,informational goal,2,bad,smile,emoIsComm_manipulation
R_UcDkM2iIP020LfP,comm,social goal,4,bad,smile,emoIsComm_manipulation
R_UcDkM2iIP020LfP,non_comm,informational goal,4,bad,smile,emoIsComm_manipulation
R_UcDkM2iIP020LfP,non_comm,social goal,3,bad,smile,emoIsComm_manipulation
R_UcDkM2iIP020LfP,no_info,informational goal,4,bad,smile,emoIsComm_manipulation
R_UcDkM2iIP020LfP,no_info,social goal,4,bad,smile,emoIsComm_manipulation
R_UcDkM2iIP020LfP,comm,informational goal,1,good,frown,emoIsComm_manipulation
R_UcDkM2iIP020LfP,comm,social goal,3,good,frown,emoIsComm_manipulation
R_UcDkM2iIP020LfP,non_comm,informational goal,2,good,frown,emoIsComm_manipulation
R_UcDkM2iIP020LfP,non_comm,social goal,3,good,frown,emoIsComm_manipulation
R_UcDkM2iIP020LfP,no_info,informational goal,2,good,frown,emoIsComm_manipulation
R_UcDkM2iIP020LfP,no_info,social goal,3,good,frown,emoIsComm_manipulation
R_UcDkM2iIP020LfP,comm,informational goal,3,bad,frown,emoIsComm_manipulation
R_UcDkM2iIP020LfP,comm,social goal,1,bad,frown,emoIsComm_manipulation
R_UcDkM2iIP020LfP,non_comm,informational goal,4,bad,frown,emoIsComm_manipulation
R_UcDkM2iIP020LfP,non_comm,social goal,1,bad,frown,emoIsComm_manipulation
R_UcDkM2iIP020LfP,no_info,informational goal,4,bad,frown,emoIsComm_manipulation
R_UcDkM2iIP020LfP,no_info,social goal,1,bad,frown,emoIsComm_manipulation
R_2cdQrH3mSTjeumn,comm,informational goal,4,good,smile,emoIsComm_manipulation
R_2cdQrH3mSTjeumn,comm,social goal,4,good,smile,emoIsComm_manipulation
R_2cdQrH3mSTjeumn,non_comm,informational goal,4,good,smile,emoIsComm_manipulation
R_2cdQrH3mSTjeumn,non_comm,social goal,4,good,smile,emoIsComm_manipulation
R_2cdQrH3mSTjeumn,no_info,informational goal,3,good,smile,emoIsComm_manipulation
R_2cdQrH3mSTjeumn,no_info,social goal,3,good,smile,emoIsComm_manipulation
R_2cdQrH3mSTjeumn,comm,informational goal,3,bad,smile,emoIsComm_manipulation
R_2cdQrH3mSTjeumn,comm,social goal,2,bad,smile,emoIsComm_manipulation
R_2cdQrH3mSTjeumn,non_comm,informational goal,1,bad,smile,emoIsComm_manipulation
R_2cdQrH3mSTjeumn,non_comm,social goal,2,bad,smile,emoIsComm_manipulation
R_2cdQrH3mSTjeumn,no_info,informational goal,3,bad,smile,emoIsComm_manipulation
R_2cdQrH3mSTjeumn,no_info,social goal,2,bad,smile,emoIsComm_manipulation
R_2cdQrH3mSTjeumn,comm,informational goal,1,good,frown,emoIsComm_manipulation
R_2cdQrH3mSTjeumn,comm,social goal,3,good,frown,emoIsComm_manipulation
R_2cdQrH3mSTjeumn,non_comm,informational goal,1,good,frown,emoIsComm_manipulation
R_2cdQrH3mSTjeumn,non_comm,social goal,3,good,frown,emoIsComm_manipulation
R_2cdQrH3mSTjeumn,no_info,informational goal,1,good,frown,emoIsComm_manipulation
R_2cdQrH3mSTjeumn,no_info,social goal,4,good,frown,emoIsComm_manipulation
R_2cdQrH3mSTjeumn,comm,informational goal,4,bad,frown,emoIsComm_manipulation
R_2cdQrH3mSTjeumn,comm,social goal,2,bad,frown,emoIsComm_manipulation
R_2cdQrH3mSTjeumn,non_comm,informational goal,3,bad,frown,emoIsComm_manipulation
R_2cdQrH3mSTjeumn,non_comm,social goal,2,bad,frown,emoIsComm_manipulation
R_2cdQrH3mSTjeumn,no_info,informational goal,4,bad,frown,emoIsComm_manipulation
R_2cdQrH3mSTjeumn,no_info,social goal,1,bad,frown,emoIsComm_manipulation
R_1mWBhEamz9jlhah,comm,informational goal,4,good,smile,emoIsComm_manipulation
R_1mWBhEamz9jlhah,comm,social goal,4,good,smile,emoIsComm_manipulation
R_1mWBhEamz9jlhah,non_comm,informational goal,4,good,smile,emoIsComm_manipulation
R_1mWBhEamz9jlhah,non_comm,social goal,4,good,smile,emoIsComm_manipulation
R_1mWBhEamz9jlhah,no_info,informational goal,4,good,smile,emoIsComm_manipulation
R_1mWBhEamz9jlhah,no_info,social goal,4,good,smile,emoIsComm_manipulation
R_1mWBhEamz9jlhah,comm,informational goal,1,bad,smile,emoIsComm_manipulation
R_1mWBhEamz9jlhah,comm,social goal,1,bad,smile,emoIsComm_manipulation
R_1mWBhEamz9jlhah,non_comm,informational goal,1,bad,smile,emoIsComm_manipulation
R_1mWBhEamz9jlhah,non_comm,social goal,1,bad,smile,emoIsComm_manipulation
R_1mWBhEamz9jlhah,no_info,informational goal,1,bad,smile,emoIsComm_manipulation
R_1mWBhEamz9jlhah,no_info,social goal,1,bad,smile,emoIsComm_manipulation
R_1mWBhEamz9jlhah,comm,informational goal,2,good,frown,emoIsComm_manipulation
R_1mWBhEamz9jlhah,comm,social goal,2,good,frown,emoIsComm_manipulation
R_1mWBhEamz9jlhah,non_comm,informational goal,2,good,frown,emoIsComm_manipulation
R_1mWBhEamz9jlhah,non_comm,social goal,2,good,frown,emoIsComm_manipulation
R_1mWBhEamz9jlhah,no_info,informational goal,1,good,frown,emoIsComm_manipulation
R_1mWBhEamz9jlhah,no_info,social goal,2,good,frown,emoIsComm_manipulation
R_1mWBhEamz9jlhah,comm,informational goal,4,bad,frown,emoIsComm_manipulation
R_1mWBhEamz9jlhah,comm,social goal,2,bad,frown,emoIsComm_manipulation
R_1mWBhEamz9jlhah,non_comm,informational goal,4,bad,frown,emoIsComm_manipulation
R_1mWBhEamz9jlhah,non_comm,social goal,3,bad,frown,emoIsComm_manipulation
R_1mWBhEamz9jlhah,no_info,informational goal,4,bad,frown,emoIsComm_manipulation
R_1mWBhEamz9jlhah,no_info,social goal,2,bad,frown,emoIsComm_manipulation
R_3KNIHcuFBg2PCJP,comm,informational goal,2,good,smile,emoIsComm_manipulation
R_3KNIHcuFBg2PCJP,comm,social goal,3,good,smile,emoIsComm_manipulation
R_3KNIHcuFBg2PCJP,non_comm,informational goal,4,good,smile,emoIsComm_manipulation
R_3KNIHcuFBg2PCJP,non_comm,social goal,2,good,smile,emoIsComm_manipulation
R_3KNIHcuFBg2PCJP,no_info,informational goal,3,good,smile,emoIsComm_manipulation
R_3KNIHcuFBg2PCJP,no_info,social goal,2,good,smile,emoIsComm_manipulation
R_3KNIHcuFBg2PCJP,comm,informational goal,2,bad,smile,emoIsComm_manipulation
R_3KNIHcuFBg2PCJP,comm,social goal,4,bad,smile,emoIsComm_manipulation
R_3KNIHcuFBg2PCJP,non_comm,informational goal,1,bad,smile,emoIsComm_manipulation
R_3KNIHcuFBg2PCJP,non_comm,social goal,2,bad,smile,emoIsComm_manipulation
R_3KNIHcuFBg2PCJP,no_info,informational goal,2,bad,smile,emoIsComm_manipulation
R_3KNIHcuFBg2PCJP,no_info,social goal,4,bad,smile,emoIsComm_manipulation
R_3KNIHcuFBg2PCJP,comm,informational goal,2,good,frown,emoIsComm_manipulation
R_3KNIHcuFBg2PCJP,comm,social goal,1,good,frown,emoIsComm_manipulation
R_3KNIHcuFBg2PCJP,non_comm,informational goal,2,good,frown,emoIsComm_manipulation
R_3KNIHcuFBg2PCJP,non_comm,social goal,1,good,frown,emoIsComm_manipulation
R_3KNIHcuFBg2PCJP,no_info,informational goal,2,good,frown,emoIsComm_manipulation
R_3KNIHcuFBg2PCJP,no_info,social goal,1,good,frown,emoIsComm_manipulation
R_3KNIHcuFBg2PCJP,comm,informational goal,2,bad,frown,emoIsComm_manipulation
R_3KNIHcuFBg2PCJP,comm,social goal,1,bad,frown,emoIsComm_manipulation
R_3KNIHcuFBg2PCJP,non_comm,informational goal,4,bad,frown,emoIsComm_manipulation
R_3KNIHcuFBg2PCJP,non_comm,social goal,1,bad,frown,emoIsComm_manipulation
R_3KNIHcuFBg2PCJP,no_info,informational goal,4,bad,frown,emoIsComm_manipulation
R_3KNIHcuFBg2PCJP,no_info,social goal,1,bad,frown,emoIsComm_manipulation
R_xbenWYLac5pAB8t,comm,informational goal,3,good,smile,emoIsComm_manipulation
R_xbenWYLac5pAB8t,comm,social goal,3,good,smile,emoIsComm_manipulation
R_xbenWYLac5pAB8t,non_comm,informational goal,3,good,smile,emoIsComm_manipulation
R_xbenWYLac5pAB8t,non_comm,social goal,2,good,smile,emoIsComm_manipulation
R_xbenWYLac5pAB8t,no_info,informational goal,3,good,smile,emoIsComm_manipulation
R_xbenWYLac5pAB8t,no_info,social goal,2,good,smile,emoIsComm_manipulation
R_xbenWYLac5pAB8t,comm,informational goal,2,bad,smile,emoIsComm_manipulation
R_xbenWYLac5pAB8t,comm,social goal,2,bad,smile,emoIsComm_manipulation
R_xbenWYLac5pAB8t,non_comm,informational goal,2,bad,smile,emoIsComm_manipulation
R_xbenWYLac5pAB8t,non_comm,social goal,4,bad,smile,emoIsComm_manipulation
R_xbenWYLac5pAB8t,no_info,informational goal,2,bad,smile,emoIsComm_manipulation
R_xbenWYLac5pAB8t,no_info,social goal,2,bad,smile,emoIsComm_manipulation
R_xbenWYLac5pAB8t,comm,informational goal,1,good,frown,emoIsComm_manipulation
R_xbenWYLac5pAB8t,comm,social goal,3,good,frown,emoIsComm_manipulation
R_xbenWYLac5pAB8t,non_comm,informational goal,1,good,frown,emoIsComm_manipulation
R_xbenWYLac5pAB8t,non_comm,social goal,4,good,frown,emoIsComm_manipulation
R_xbenWYLac5pAB8t,no_info,informational goal,1,good,frown,emoIsComm_manipulation
R_xbenWYLac5pAB8t,no_info,social goal,2,good,frown,emoIsComm_manipulation
R_xbenWYLac5pAB8t,comm,informational goal,3,bad,frown,emoIsComm_manipulation
R_xbenWYLac5pAB8t,comm,social goal,1,bad,frown,emoIsComm_manipulation
R_xbenWYLac5pAB8t,non_comm,informational goal,4,bad,frown,emoIsComm_manipulation
R_xbenWYLac5pAB8t,non_comm,social goal,1,bad,frown,emoIsComm_manipulation
R_xbenWYLac5pAB8t,no_info,informational goal,3,bad,frown,emoIsComm_manipulation
R_xbenWYLac5pAB8t,no_info,social goal,1,bad,frown,emoIsComm_manipulation
R_bpHa7lrv3POY2dz,comm,informational goal,2,good,smile,emoIsComm_manipulation
R_bpHa7lrv3POY2dz,comm,social goal,2,good,smile,emoIsComm_manipulation
R_bpHa7lrv3POY2dz,non_comm,informational goal,2,good,smile,emoIsComm_manipulation
R_bpHa7lrv3POY2dz,non_comm,social goal,2,good,smile,emoIsComm_manipulation
R_bpHa7lrv3POY2dz,no_info,informational goal,2,good,smile,emoIsComm_manipulation
R_bpHa7lrv3POY2dz,no_info,social goal,4,good,smile,emoIsComm_manipulation
R_bpHa7lrv3POY2dz,comm,informational goal,3,bad,smile,emoIsComm_manipulation
R_bpHa7lrv3POY2dz,comm,social goal,4,bad,smile,emoIsComm_manipulation
R_bpHa7lrv3POY2dz,non_comm,informational goal,4,bad,smile,emoIsComm_manipulation
R_bpHa7lrv3POY2dz,non_comm,social goal,3,bad,smile,emoIsComm_manipulation
R_bpHa7lrv3POY2dz,no_info,informational goal,3,bad,smile,emoIsComm_manipulation
R_bpHa7lrv3POY2dz,no_info,social goal,2,bad,smile,emoIsComm_manipulation
R_bpHa7lrv3POY2dz,comm,informational goal,2,good,frown,emoIsComm_manipulation
R_bpHa7lrv3POY2dz,comm,social goal,4,good,frown,emoIsComm_manipulation
R_bpHa7lrv3POY2dz,non_comm,informational goal,1,good,frown,emoIsComm_manipulation
R_bpHa7lrv3POY2dz,non_comm,social goal,4,good,frown,emoIsComm_manipulation
R_bpHa7lrv3POY2dz,no_info,informational goal,2,good,frown,emoIsComm_manipulation
R_bpHa7lrv3POY2dz,no_info,social goal,4,good,frown,emoIsComm_manipulation
R_bpHa7lrv3POY2dz,comm,informational goal,1,bad,frown,emoIsComm_manipulation
R_bpHa7lrv3POY2dz,comm,social goal,3,bad,frown,emoIsComm_manipulation
R_bpHa7lrv3POY2dz,non_comm,informational goal,3,bad,frown,emoIsComm_manipulation
R_bpHa7lrv3POY2dz,non_comm,social goal,2,bad,frown,emoIsComm_manipulation
R_bpHa7lrv3POY2dz,no_info,informational goal,4,bad,frown,emoIsComm_manipulation
R_bpHa7lrv3POY2dz,no_info,social goal,2,bad,frown,emoIsComm_manipulation
R_1LC0WX10esVJqAZ,comm,informational goal,2,good,smile,emoIsComm_manipulation
R_1LC0WX10esVJqAZ,comm,social goal,3,good,smile,emoIsComm_manipulation
R_1LC0WX10esVJqAZ,non_comm,informational goal,3,good,smile,emoIsComm_manipulation
R_1LC0WX10esVJqAZ,non_comm,social goal,2,good,smile,emoIsComm_manipulation
R_1LC0WX10esVJqAZ,no_info,informational goal,3,good,smile,emoIsComm_manipulation
R_1LC0WX10esVJqAZ,no_info,social goal,2,good,smile,emoIsComm_manipulation
R_1LC0WX10esVJqAZ,comm,informational goal,1,bad,smile,emoIsComm_manipulation
R_1LC0WX10esVJqAZ,comm,social goal,1,bad,smile,emoIsComm_manipulation
R_1LC0WX10esVJqAZ,non_comm,informational goal,1,bad,smile,emoIsComm_manipulation
R_1LC0WX10esVJqAZ,non_comm,social goal,1,bad,smile,emoIsComm_manipulation
R_1LC0WX10esVJqAZ,no_info,informational goal,1,bad,smile,emoIsComm_manipulation
R_1LC0WX10esVJqAZ,no_info,social goal,1,bad,smile,emoIsComm_manipulation
R_1LC0WX10esVJqAZ,comm,informational goal,1,good,frown,emoIsComm_manipulation
R_1LC0WX10esVJqAZ,comm,social goal,1,good,frown,emoIsComm_manipulation
R_1LC0WX10esVJqAZ,non_comm,informational goal,1,good,frown,emoIsComm_manipulation
R_1LC0WX10esVJqAZ,non_comm,social goal,4,good,frown,emoIsComm_manipulation
R_1LC0WX10esVJqAZ,no_info,informational goal,1,good,frown,emoIsComm_manipulation
R_1LC0WX10esVJqAZ,no_info,social goal,3,good,frown,emoIsComm_manipulation
R_1LC0WX10esVJqAZ,comm,informational goal,2,bad,frown,emoIsComm_manipulation
R_1LC0WX10esVJqAZ,comm,social goal,1,bad,frown,emoIsComm_manipulation
R_1LC0WX10esVJqAZ,non_comm,informational goal,3,bad,frown,emoIsComm_manipulation
R_1LC0WX10esVJqAZ,non_comm,social goal,1,bad,frown,emoIsComm_manipulation
R_1LC0WX10esVJqAZ,no_info,informational goal,3,bad,frown,emoIsComm_manipulation
R_1LC0WX10esVJqAZ,no_info,social goal,1,bad,frown,emoIsComm_manipulation
R_1mIUT2vfDLcoJ0L,comm,informational goal,3,good,smile,emoIsComm_manipulation
R_1mIUT2vfDLcoJ0L,comm,social goal,3,good,smile,emoIsComm_manipulation
R_1mIUT2vfDLcoJ0L,non_comm,informational goal,4,good,smile,emoIsComm_manipulation
R_1mIUT2vfDLcoJ0L,non_comm,social goal,4,good,smile,emoIsComm_manipulation
R_1mIUT2vfDLcoJ0L,no_info,informational goal,3,good,smile,emoIsComm_manipulation
R_1mIUT2vfDLcoJ0L,no_info,social goal,4,good,smile,emoIsComm_manipulation
R_1mIUT2vfDLcoJ0L,comm,informational goal,3,bad,smile,emoIsComm_manipulation
R_1mIUT2vfDLcoJ0L,comm,social goal,2,bad,smile,emoIsComm_manipulation
R_1mIUT2vfDLcoJ0L,non_comm,informational goal,1,bad,smile,emoIsComm_manipulation
R_1mIUT2vfDLcoJ0L,non_comm,social goal,3,bad,smile,emoIsComm_manipulation
R_1mIUT2vfDLcoJ0L,no_info,informational goal,3,bad,smile,emoIsComm_manipulation
R_1mIUT2vfDLcoJ0L,no_info,social goal,2,bad,smile,emoIsComm_manipulation
R_1mIUT2vfDLcoJ0L,comm,informational goal,1,good,frown,emoIsComm_manipulation
R_1mIUT2vfDLcoJ0L,comm,social goal,3,good,frown,emoIsComm_manipulation
R_1mIUT2vfDLcoJ0L,non_comm,informational goal,1,good,frown,emoIsComm_manipulation
R_1mIUT2vfDLcoJ0L,non_comm,social goal,3,good,frown,emoIsComm_manipulation
R_1mIUT2vfDLcoJ0L,no_info,informational goal,1,good,frown,emoIsComm_manipulation
R_1mIUT2vfDLcoJ0L,no_info,social goal,3,good,frown,emoIsComm_manipulation
R_1mIUT2vfDLcoJ0L,comm,informational goal,4,bad,frown,emoIsComm_manipulation
R_1mIUT2vfDLcoJ0L,comm,social goal,2,bad,frown,emoIsComm_manipulation
R_1mIUT2vfDLcoJ0L,non_comm,informational goal,3,bad,frown,emoIsComm_manipulation
R_1mIUT2vfDLcoJ0L,non_comm,social goal,1,bad,frown,emoIsComm_manipulation
R_1mIUT2vfDLcoJ0L,no_info,informational goal,2,bad,frown,emoIsComm_manipulation
R_1mIUT2vfDLcoJ0L,no_info,social goal,1,bad,frown,emoIsComm_manipulation
R_3oKLsHMUnsFR0dT,comm,informational goal,4,good,smile,emoIsComm_manipulation
R_3oKLsHMUnsFR0dT,comm,social goal,4,good,smile,emoIsComm_manipulation
R_3oKLsHMUnsFR0dT,non_comm,informational goal,4,good,smile,emoIsComm_manipulation
R_3oKLsHMUnsFR0dT,non_comm,social goal,4,good,smile,emoIsComm_manipulation
R_3oKLsHMUnsFR0dT,no_info,informational goal,4,good,smile,emoIsComm_manipulation
R_3oKLsHMUnsFR0dT,no_info,social goal,4,good,smile,emoIsComm_manipulation
R_3oKLsHMUnsFR0dT,comm,informational goal,3,bad,smile,emoIsComm_manipulation
R_3oKLsHMUnsFR0dT,comm,social goal,3,bad,smile,emoIsComm_manipulation
R_3oKLsHMUnsFR0dT,non_comm,informational goal,3,bad,smile,emoIsComm_manipulation
R_3oKLsHMUnsFR0dT,non_comm,social goal,4,bad,smile,emoIsComm_manipulation
R_3oKLsHMUnsFR0dT,no_info,informational goal,3,bad,smile,emoIsComm_manipulation
R_3oKLsHMUnsFR0dT,no_info,social goal,4,bad,smile,emoIsComm_manipulation
R_3oKLsHMUnsFR0dT,comm,informational goal,4,good,frown,emoIsComm_manipulation
R_3oKLsHMUnsFR0dT,comm,social goal,2,good,frown,emoIsComm_manipulation
R_3oKLsHMUnsFR0dT,non_comm,informational goal,4,good,frown,emoIsComm_manipulation
R_3oKLsHMUnsFR0dT,non_comm,social goal,3,good,frown,emoIsComm_manipulation
R_3oKLsHMUnsFR0dT,no_info,informational goal,2,good,frown,emoIsComm_manipulation
R_3oKLsHMUnsFR0dT,no_info,social goal,1,good,frown,emoIsComm_manipulation
R_3oKLsHMUnsFR0dT,comm,informational goal,4,bad,frown,emoIsComm_manipulation
R_3oKLsHMUnsFR0dT,comm,social goal,3,bad,frown,emoIsComm_manipulation
R_3oKLsHMUnsFR0dT,non_comm,informational goal,4,bad,frown,emoIsComm_manipulation
R_3oKLsHMUnsFR0dT,non_comm,social goal,3,bad,frown,emoIsComm_manipulation
R_3oKLsHMUnsFR0dT,no_info,informational goal,3,bad,frown,emoIsComm_manipulation
R_3oKLsHMUnsFR0dT,no_info,social goal,2,bad,frown,emoIsComm_manipulation
R_3oTkMVcSTJJrDQ0,comm,informational goal,2,good,smile,emoIsComm_manipulation
R_3oTkMVcSTJJrDQ0,comm,social goal,3,good,smile,emoIsComm_manipulation
R_3oTkMVcSTJJrDQ0,non_comm,informational goal,4,good,smile,emoIsComm_manipulation
R_3oTkMVcSTJJrDQ0,non_comm,social goal,2,good,smile,emoIsComm_manipulation
R_3oTkMVcSTJJrDQ0,no_info,informational goal,3,good,smile,emoIsComm_manipulation
R_3oTkMVcSTJJrDQ0,no_info,social goal,3,good,smile,emoIsComm_manipulation
R_3oTkMVcSTJJrDQ0,comm,informational goal,2,bad,smile,emoIsComm_manipulation
R_3oTkMVcSTJJrDQ0,comm,social goal,1,bad,smile,emoIsComm_manipulation
R_3oTkMVcSTJJrDQ0,non_comm,informational goal,3,bad,smile,emoIsComm_manipulation
R_3oTkMVcSTJJrDQ0,non_comm,social goal,3,bad,smile,emoIsComm_manipulation
R_3oTkMVcSTJJrDQ0,no_info,informational goal,1,bad,smile,emoIsComm_manipulation
R_3oTkMVcSTJJrDQ0,no_info,social goal,1,bad,smile,emoIsComm_manipulation
R_3oTkMVcSTJJrDQ0,comm,informational goal,1,good,frown,emoIsComm_manipulation
R_3oTkMVcSTJJrDQ0,comm,social goal,3,good,frown,emoIsComm_manipulation
R_3oTkMVcSTJJrDQ0,non_comm,informational goal,1,good,frown,emoIsComm_manipulation
R_3oTkMVcSTJJrDQ0,non_comm,social goal,2,good,frown,emoIsComm_manipulation
R_3oTkMVcSTJJrDQ0,no_info,informational goal,2,good,frown,emoIsComm_manipulation
R_3oTkMVcSTJJrDQ0,no_info,social goal,2,good,frown,emoIsComm_manipulation
R_3oTkMVcSTJJrDQ0,comm,informational goal,2,bad,frown,emoIsComm_manipulation
R_3oTkMVcSTJJrDQ0,comm,social goal,2,bad,frown,emoIsComm_manipulation
R_3oTkMVcSTJJrDQ0,non_comm,informational goal,3,bad,frown,emoIsComm_manipulation
R_3oTkMVcSTJJrDQ0,non_comm,social goal,2,bad,frown,emoIsComm_manipulation
R_3oTkMVcSTJJrDQ0,no_info,informational goal,3,bad,frown,emoIsComm_manipulation
R_3oTkMVcSTJJrDQ0,no_info,social goal,2,bad,frown,emoIsComm_manipulation
R_3qfztFMvSDhqigu,comm,informational goal,2,good,smile,emoIsComm_manipulation
R_3qfztFMvSDhqigu,comm,social goal,4,good,smile,emoIsComm_manipulation
R_3qfztFMvSDhqigu,non_comm,informational goal,3,good,smile,emoIsComm_manipulation
R_3qfztFMvSDhqigu,non_comm,social goal,3,good,smile,emoIsComm_manipulation
R_3qfztFMvSDhqigu,no_info,informational goal,3,good,smile,emoIsComm_manipulation
R_3qfztFMvSDhqigu,no_info,social goal,3,good,smile,emoIsComm_manipulation
R_3qfztFMvSDhqigu,comm,informational goal,3,bad,smile,emoIsComm_manipulation
R_3qfztFMvSDhqigu,comm,social goal,2,bad,smile,emoIsComm_manipulation
R_3qfztFMvSDhqigu,non_comm,informational goal,2,bad,smile,emoIsComm_manipulation
R_3qfztFMvSDhqigu,non_comm,social goal,2,bad,smile,emoIsComm_manipulation
R_3qfztFMvSDhqigu,no_info,informational goal,3,bad,smile,emoIsComm_manipulation
R_3qfztFMvSDhqigu,no_info,social goal,3,bad,smile,emoIsComm_manipulation
R_3qfztFMvSDhqigu,comm,informational goal,1,good,frown,emoIsComm_manipulation
R_3qfztFMvSDhqigu,comm,social goal,1,good,frown,emoIsComm_manipulation
R_3qfztFMvSDhqigu,non_comm,informational goal,1,good,frown,emoIsComm_manipulation
R_3qfztFMvSDhqigu,non_comm,social goal,1,good,frown,emoIsComm_manipulation
R_3qfztFMvSDhqigu,no_info,informational goal,2,good,frown,emoIsComm_manipulation
R_3qfztFMvSDhqigu,no_info,social goal,2,good,frown,emoIsComm_manipulation
R_3qfztFMvSDhqigu,comm,informational goal,2,bad,frown,emoIsComm_manipulation
R_3qfztFMvSDhqigu,comm,social goal,1,bad,frown,emoIsComm_manipulation
R_3qfztFMvSDhqigu,non_comm,informational goal,3,bad,frown,emoIsComm_manipulation
R_3qfztFMvSDhqigu,non_comm,social goal,1,bad,frown,emoIsComm_manipulation
R_3qfztFMvSDhqigu,no_info,informational goal,3,bad,frown,emoIsComm_manipulation
R_3qfztFMvSDhqigu,no_info,social goal,1,bad,frown,emoIsComm_manipulation
R_4YGcEiZ4x0YPuU1,comm,informational goal,2,good,smile,emoIsComm_manipulation
R_4YGcEiZ4x0YPuU1,comm,social goal,3,good,smile,emoIsComm_manipulation
R_4YGcEiZ4x0YPuU1,non_comm,informational goal,3,good,smile,emoIsComm_manipulation
R_4YGcEiZ4x0YPuU1,non_comm,social goal,3,good,smile,emoIsComm_manipulation
R_4YGcEiZ4x0YPuU1,no_info,informational goal,3,good,smile,emoIsComm_manipulation
R_4YGcEiZ4x0YPuU1,no_info,social goal,3,good,smile,emoIsComm_manipulation
R_4YGcEiZ4x0YPuU1,comm,informational goal,2,bad,smile,emoIsComm_manipulation
R_4YGcEiZ4x0YPuU1,comm,social goal,3,bad,smile,emoIsComm_manipulation
R_4YGcEiZ4x0YPuU1,non_comm,informational goal,3,bad,smile,emoIsComm_manipulation
R_4YGcEiZ4x0YPuU1,non_comm,social goal,2,bad,smile,emoIsComm_manipulation
R_4YGcEiZ4x0YPuU1,no_info,informational goal,1,bad,smile,emoIsComm_manipulation
R_4YGcEiZ4x0YPuU1,no_info,social goal,3,bad,smile,emoIsComm_manipulation
R_4YGcEiZ4x0YPuU1,comm,informational goal,2,good,frown,emoIsComm_manipulation
R_4YGcEiZ4x0YPuU1,comm,social goal,2,good,frown,emoIsComm_manipulation
R_4YGcEiZ4x0YPuU1,non_comm,informational goal,1,good,frown,emoIsComm_manipulation
R_4YGcEiZ4x0YPuU1,non_comm,social goal,4,good,frown,emoIsComm_manipulation
R_4YGcEiZ4x0YPuU1,no_info,informational goal,2,good,frown,emoIsComm_manipulation
R_4YGcEiZ4x0YPuU1,no_info,social goal,2,good,frown,emoIsComm_manipulation
R_4YGcEiZ4x0YPuU1,comm,informational goal,2,bad,frown,emoIsComm_manipulation
R_4YGcEiZ4x0YPuU1,comm,social goal,2,bad,frown,emoIsComm_manipulation
R_4YGcEiZ4x0YPuU1,non_comm,informational goal,3,bad,frown,emoIsComm_manipulation
